tconst,titleType,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,original_language,is_franchise,budget,revenue,saga_position
tt0144084,movie,American Psycho,2000,102,"Crime,Drama,Horror",7.6,844443,en,True,7000000.0,34269748.0,1.0
tt0144117,movie,The Boondock Saints,1999,108,"Action,Crime,Thriller",7.6,262954,en,True,6000000.0,38256.0,1.0
tt0144120,movie,Bride of Chucky,1998,89,"Comedy,Horror,Thriller",5.7,70579,en,True,25000000.0,50688658.0,4.0
tt0144528,movie,Nutty Professor II: The Klumps,2000,106,"Comedy,Romance,Sci-Fi",4.5,55716,en,True,84000000.0,123307945.0,2.0
tt0144814,movie,The Rage: Carrie 2,1999,104,"Drama,Horror,Sci-Fi",4.8,19467,en,True,21000000.0,17762705.0,2.0
tt0144964,movie,Highlander: Endgame,2000,87,"Action,Adventure,Fantasy",4.6,22438,en,True,25000000.0,15843608.0,4.0
tt0145487,movie,Spider-Man,2002,121,"Action,Adventure,Sci-Fi",7.4,973167,en,True,139000000.0,821708551.0,1.0
tt0145660,movie,Austin Powers: The Spy Who Shagged Me,1999,95,"Action,Adventure,Comedy",6.7,263398,en,True,33000000.0,312016928.0,2.0
tt0146316,movie,Lara Croft: Tomb Raider,2001,100,"Action,Adventure,Fantasy",5.8,230642,en,True,115000000.0,274703340.0,1.0
tt0146336,movie,Urban Legend,1998,99,"Horror,Mystery,Thriller",5.6,78822,en,True,14000000.0,72527595.0,1.0
tt0147612,movie,Happiness,1998,134,"Comedy,Drama",7.7,80170,en,True,3000000.0,2800000.0,1.0
tt0147800,movie,10 Things I Hate About You,1999,97,"Comedy,Drama,Romance",7.4,454156,en,True,16000000.0,53478166.0,1.0
tt0149261,movie,Deep Blue Sea,1999,105,"Action,Adventure,Sci-Fi",6.0,151983,en,True,60000000.0,164648231.0,1.0
tt0152930,movie,Taxi,1998,89,"Action,Comedy,Crime",7.0,95524,fr,True,8700000.0,44218015.0,1.0
tt0157016,movie,I Stand Alone,1998,93,"Crime,Drama,Thriller",7.2,27744,fr,True,0.0,6955.0,2.0
tt0158493,movie,Belly,1998,96,"Crime,Drama",6.2,13973,en,True,3000000.0,9600000.0,1.0
tt0158622,movie,The Flintstones in Viva Rock Vegas,2000,90,"Comedy,Family,Romance",3.8,27025,en,True,83000000.0,59468275.0,2.0
tt0158714,movie,Lady Snowblood,1973,97,"Action,Crime,Drama",7.6,19148,ja,True,0.0,0.0,1.0
tt0158811,movie,Muppets from Space,1999,87,"Adventure,Comedy,Family",6.3,21994,en,True,24000000.0,22300000.0,6.0
tt0159273,movie,Behind Enemy Lines,2001,106,"Action,Drama,Thriller",6.4,119600,en,True,40000000.0,91753202.0,1.0
tt0160009,movie,The Art of War,2000,117,"Action,Adventure,Crime",5.7,32441,en,True,40000000.0,30199105.0,1.0
tt0160127,movie,Charlie's Angels,2000,98,"Action,Adventure,Comedy",5.7,206954,en,True,92000000.0,264105545.0,1.0
tt0162650,movie,Shaft,2000,99,"Action,Crime,Thriller",6.0,85569,en,True,46000000.0,107626125.0,1.0
tt0163025,movie,Jurassic Park III,2001,92,"Action,Adventure,Sci-Fi",6.0,372276,en,True,93000000.0,368780809.0,3.0
tt0163651,movie,American Pie,1999,95,Comedy,7.0,469933,en,True,11000000.0,235483004.0,1.0
tt0164052,movie,Hollow Man,2000,112,"Action,Horror,Sci-Fi",5.9,147833,en,True,95000000.0,190213455.0,1.0
tt0164181,movie,Stir of Echoes,1999,99,"Horror,Mystery,Thriller",6.9,93124,en,True,12000000.0,21142914.0,1.0
tt0164334,movie,Along Came a Spider,2001,104,"Crime,Drama,Mystery",6.4,104269,en,True,60000000.0,105200000.0,2.0
tt0164912,movie,Stuart Little,1999,84,"Adventure,Comedy,Family",6.0,161012,en,True,133000000.0,300135367.0,1.0
tt0166175,movie,East Is East,1999,96,"Comedy,Drama",6.9,19690,en,True,3800000.0,28200000.0,1.0
tt0166813,movie,Spirit: Stallion of the Cimarron,2002,83,"Adventure,Animation,Drama",7.2,94419,en,True,80000000.0,122563539.0,1.0
tt0167190,movie,Hellboy,2004,122,"Action,Adventure,Fantasy",6.9,371426,en,True,66000000.0,99318987.0,1.0
tt0167260,movie,The Lord of the Rings: The Return of the King,2003,201,"Adventure,Drama,Fantasy",9.0,2172748,en,True,94000000.0,1118888979.0,3.0
tt0167261,movie,The Lord of the Rings: The Two Towers,2002,179,"Adventure,Drama,Fantasy",8.8,1964732,en,True,79000000.0,926287400.0,2.0
tt0168501,movie,The Best Man,1999,120,"Comedy,Drama,Romance",6.8,12816,en,True,9000000.0,34573780.0,1.0
tt0169858,movie,Neon Genesis Evangelion: The End of Evangelion,1997,87,"Action,Animation,Drama",8.1,77515,ja,True,7500000.0,26000000.0,2.0
tt0169880,movie,Neon Genesis Evangelion: Death & Rebirth,1997,101,"Action,Animation,Drama",7.2,17094,ja,True,0.0,15877.0,1.0
tt0172156,movie,Bad Boys II,2003,147,"Action,Comedy,Crime",6.6,289204,en,True,130000000.0,273339556.0,2.0
tt0172495,movie,Gladiator,2000,155,"Action,Adventure,Drama",8.5,1858415,en,True,103000000.0,465516248.0,1.0
tt0175142,movie,Scary Movie,2000,88,Comedy,6.3,331015,en,True,19000000.0,278023280.0,1.0
tt0176269,movie,Universal Soldier: The Return,1999,83,"Action,Sci-Fi",4.2,32093,en,True,33500000.0,10667893.0,4.0
tt0178868,movie,The Ring,1998,96,"Horror,Mystery",7.2,86545,ja,True,1200000.0,19400000.0,1.0
tt0179955,movie,Cat City,1986,96,"Adventure,Animation,Comedy",8.3,11651,hu,True,0.0,14937.0,1.0
tt0180748,movie,In China They Eat Dogs,1999,91,"Action,Comedy,Crime",7.3,24617,da,True,0.0,0.0,1.0
tt0181627,movie,Kirikou and the Sorceress,1998,71,"Adventure,Animation,Family",7.5,12233,fr,True,4495000.0,0.0,1.0
tt0181852,movie,Terminator 3: Rise of the Machines,2003,109,"Action,Sci-Fi",6.3,438297,en,True,200000000.0,435000000.0,3.0
tt0183869,movie,Taxi 2,2000,88,"Action,Comedy,Crime",6.5,61995,fr,True,10500000.0,64433844.0,2.0
tt0184894,movie,Shanghai Noon,2000,110,"Action,Adventure,Comedy",6.6,142652,en,True,55000000.0,99274467.0,1.0
tt0185371,movie,House on Haunted Hill,1999,93,"Horror,Mystery,Thriller",5.6,63934,en,True,37000000.0,40846082.0,1.0
tt0185937,movie,The Blair Witch Project,1999,81,"Horror,Mystery",6.5,319142,en,True,60000.0,248639099.0,1.0
tt0187696,movie,Anatomy,2000,103,"Horror,Thriller",6.0,14652,de,True,0.0,0.0,1.0
tt0187738,movie,Blade II,2002,117,"Action,Horror,Sci-Fi",6.7,253229,en,True,54000000.0,155010032.0,2.0
tt0188640,movie,Godzilla 2000,1999,99,"Action,Adventure,Drama",6.0,10341,ja,True,8300000.0,25000000.0,1.0
tt0190138,movie,The Whole Nine Yards,2000,98,"Comedy,Crime",6.7,135780,en,True,41300000.0,106371651.0,1.0
tt0190332,movie,"Crouching Tiger, Hidden Dragon",2000,120,"Action,Adventure,Drama",7.9,295761,zh,True,17000000.0,213978518.0,1.0
tt0190374,movie,Dungeons & Dragons,2000,107,"Action,Adventure,Fantasy",3.7,37950,en,True,35000000.0,15185241.0,1.0
tt0190524,movie,Left Behind: The Movie,2000,96,"Action,Drama,Fantasy",4.4,11137,en,True,17400000.0,4224065.0,1.0
tt0190641,movie,Pokémon: The First Movie - Mewtwo Strikes Back,1998,96,"Action,Adventure,Animation",6.4,50326,ja,True,30000000.0,163644940.0,1.0
tt0192614,movie,The Skulls,2000,106,"Action,Crime,Drama",5.6,35440,en,True,15000000.0,50802120.0,1.0
tt0192731,movie,Urban Legends: Final Cut,2000,97,"Horror,Mystery",4.4,20318,en,True,14000000.0,38574362.0,2.0
tt0193253,movie,Jin-Roh: The Wolf Brigade,1999,102,"Animation,Drama,Sci-Fi",7.3,21198,ja,True,0.0,94072.0,3.0
tt0195714,movie,Final Destination,2000,98,"Horror,Thriller",6.7,337054,en,True,23000000.0,112880294.0,1.0
tt0195945,movie,Next Friday,2000,98,Comedy,6.2,47747,en,True,11000000.0,59827328.0,2.0
tt0196229,movie,Zoolander,2001,90,Comedy,6.5,318318,en,True,28000000.0,60780981.0,1.0
tt0196267,movie,Cruel Intentions 2,2000,87,Drama,4.4,17141,en,True,0.0,0.0,2.0
tt0198781,movie,"Monsters, Inc.",2001,92,"Adventure,Animation,Comedy",8.1,1079725,en,True,115000000.0,579700000.0,1.0
tt0200469,movie,Bats,1999,91,"Horror,Sci-Fi,Thriller",4.1,12146,en,True,5250000.0,10200000.0,1.0
tt0203166,movie,Together,2000,106,"Comedy,Drama,Romance",7.4,24282,sv,True,0.0,0.0,1.0
tt0204313,movie,Exorcist: The Beginning,2004,114,"Horror,Mystery,Thriller",5.1,41447,en,True,80000000.0,78000586.0,4.0
tt0204946,movie,Bring It On,2000,98,"Comedy,Romance,Sport",6.2,114858,en,True,28000000.0,90449929.0,1.0
tt0205000,movie,Deuce Bigalow: Male Gigolo,1999,88,"Comedy,Romance",5.7,85364,en,True,17000000.0,92938755.0,1.0
tt0206275,movie,Save the Last Dance,2001,112,"Drama,Music,Romance",6.2,69184,en,True,13000000.0,131706809.0,1.0
tt0206314,movie,Joy Ride,2001,97,"Mystery,Thriller",6.6,82297,en,True,23000000.0,36642838.0,1.0
tt0208003,movie,Big Momma's House,2000,99,"Action,Comedy,Crime",5.3,96350,en,True,30000000.0,173959438.0,1.0
tt0209163,movie,The Mummy Returns,2001,130,"Action,Adventure,Fantasy",6.4,368986,en,True,98000000.0,443280904.0,2.0
tt0209958,movie,The Cell,2000,107,"Crime,Horror,Sci-Fi",6.4,115060,en,True,33000000.0,104155843.0,1.0
tt0210070,movie,Ginger Snaps,2000,108,"Drama,Fantasy,Horror",6.8,57909,en,True,5000000.0,0.0,1.0
tt0210234,movie,Pokémon the Movie 2000,1999,99,"Action,Adventure,Animation",6.1,26088,ja,True,30000000.0,133949270.0,2.0
tt0210616,movie,Center Stage,2000,115,"Drama,Music,Romance",6.7,22798,en,True,29000000.0,26400000.0,1.0
tt0211181,movie,102 Dalmatians,2000,100,"Adventure,Comedy,Family",4.9,42026,en,True,85000000.0,183611771.0,2.0
tt0211443,movie,Jason X,2001,92,"Action,Horror,Sci-Fi",4.5,67077,en,True,11000000.0,17077882.0,10.0
tt0212338,movie,Meet the Parents,2000,108,"Comedy,Romance",7.0,379853,en,True,55000000.0,330444045.0,1.0
tt0212346,movie,Miss Congeniality,2000,109,"Action,Comedy,Crime",6.4,249413,en,True,45000000.0,212000000.0,1.0
tt0212985,movie,Hannibal,2001,131,"Crime,Drama,Thriller",6.8,314604,en,True,87000000.0,351692268.0,2.0
tt0213203,movie,Rugrats in Paris,2000,78,"Adventure,Animation,Comedy",6.2,14601,en,True,30000000.0,103291131.0,2.0
tt0214388,movie,100 Girls,2000,94,"Comedy,Romance",5.8,23289,en,True,0.0,0.0,1.0
tt0214915,movie,Manichitrathazhu,1993,169,"Comedy,Horror,Mystery",8.7,14468,ml,True,0.0,0.0,1.0
tt0215129,movie,Road Trip,2000,93,Comedy,6.5,189386,en,True,16000000.0,119754278.0,1.0
tt0216651,movie,Vampire Hunter D: Bloodlust,2000,103,"Action,Animation,Drama",7.7,41808,ja,True,0.0,151086.0,2.0
tt0218553,movie,Ring 2,1999,95,"Horror,Mystery,Sci-Fi",5.8,16054,ja,True,6000000.0,31365000.0,3.0
tt0219653,movie,Dracula 2000,2000,99,"Action,Fantasy,Horror",4.9,38865,en,True,28000000.0,47053625.0,1.0
tt0220506,movie,Halloween: Resurrection,2002,90,"Horror,Thriller",3.9,54142,en,True,13000000.0,37664958.0,8.0
tt0221218,movie,The Glass House,2001,106,"Crime,Drama,Mystery",5.8,43136,en,True,30000000.0,23619609.0,1.0
tt0222812,movie,Beyond Re-Animator,2003,96,"Comedy,Horror,Sci-Fi",5.7,14024,en,True,3000000.0,302586.0,3.0
tt0227538,movie,Spy Kids,2001,88,"Action,Adventure,Comedy",5.6,136499,en,True,35000000.0,147934180.0,1.0
tt0228786,movie,The Crimson Rivers,2000,106,"Crime,Mystery,Thriller",6.9,70012,fr,True,2365000.0,0.0,1.0
tt0229260,movie,Book of Shadows: Blair Witch 2,2000,90,"Adventure,Fantasy,Horror",4.1,42164,en,True,15000000.0,47737094.0,2.0
tt0230011,movie,Atlantis: The Lost Empire,2001,95,"Action,Adventure,Animation",6.9,148573,en,True,120000000.0,186053725.0,1.0
tt0231402,movie,Crocodile Dundee in Los Angeles,2001,95,"Adventure,Comedy,Crime",4.9,27581,en,True,21150000.0,39438674.0,3.0
tt0232500,movie,The Fast and the Furious,2001,106,"Action,Crime,Thriller",6.8,459637,en,True,38000000.0,207283925.0,1.0
tt0234215,movie,The Matrix Reloaded,2003,138,"Action,Sci-Fi",7.2,672503,en,True,150000000.0,738599701.0,2.0
tt0235679,movie,Pokémon 3 the Movie: Spell of the Unown,2000,93,"Action,Adventure,Animation",5.9,16806,ja,True,16000000.0,68452128.0,3.0
tt0235712,movie,Ring 0: Birthday,2000,99,"Horror,Mystery,Thriller",5.9,10767,ja,True,6000000.0,11918069.0,4.0
tt0238546,movie,Queen of the Damned,2002,101,"Drama,Fantasy,Horror",5.3,64522,en,True,35000000.0,45479110.0,2.0
tt0238883,movie,Brat 2,2000,122,"Action,Crime,Drama",7.6,20447,ru,True,1500000.0,1080000.0,2.0
tt0239395,movie,Cats & Dogs,2001,87,"Action,Adventure,Comedy",5.2,65860,en,True,60000000.0,200687492.0,1.0
tt0239894,movie,Paradise Lost 2: Revelations,2000,130,"Crime,Documentary",7.5,10363,en,True,0.0,0.0,2.0
tt0240200,movie,Water,2005,117,Drama,7.7,15826,en,True,0.0,10422387.0,3.0
tt0240462,movie,Dr. Dolittle 2,2001,87,"Comedy,Family,Fantasy",4.8,48815,en,True,70000000.0,176100000.0,2.0
tt0240772,movie,Ocean's Eleven,2001,116,"Crime,Thriller",7.7,676688,en,True,85000000.0,450717150.0,1.0
tt0241527,movie,Harry Potter and the Sorcerer's Stone,2001,152,"Adventure,Family,Fantasy",7.7,956018,en,True,125000000.0,976475550.0,1.0
tt0242519,movie,Hera Pheri,2000,156,"Action,Comedy,Crime",8.2,81111,hi,True,1666000.0,4755000.0,1.0
tt0242653,movie,The Matrix Revolutions,2003,129,"Action,Sci-Fi",6.7,576905,en,True,150000000.0,424988211.0,3.0
tt0243155,movie,Bridget Jones's Diary,2001,97,"Comedy,Drama,Romance",6.8,287648,en,True,25000000.0,281929795.0,1.0
tt0243585,movie,Stuart Little 2,2002,77,"Adventure,Comedy,Family",5.5,62077,en,True,120000000.0,169956806.0,2.0
tt0245686,movie,Joe Dirt,2001,91,"Adventure,Comedy,Drama",6.0,65769,en,True,17700000.0,30987695.0,1.0
tt0246460,movie,Die Another Day,2002,133,"Action,Adventure,Thriller",6.1,241372,en,True,142000000.0,431971116.0,21.0
tt0246578,movie,Donnie Darko,2001,113,"Drama,Mystery,Sci-Fi",8.0,913924,en,True,4500000.0,7500000.0,1.0
tt0246677,movie,Heaven,2002,97,"Crime,Drama,Romance",6.9,25961,en,True,11000000.0,4251037.0,1.0
tt0246692,movie,Old Men in New Cars,2002,95,"Action,Comedy,Crime",6.7,10189,da,True,0.0,144192.0,2.0
tt0247638,movie,The Princess Diaries,2001,115,"Comedy,Family,Romance",6.4,183461,en,True,37000000.0,165335153.0,1.0
tt0247745,movie,Super Troopers,2001,100,"Comedy,Crime,Mystery",7.0,119176,en,True,3000000.0,23182223.0,1.0
tt0248408,movie,Manitou's Shoe,2001,87,"Comedy,Western",6.7,23176,de,True,0.0,75675074.0,1.0
tt0250223,movie,Asterix & Obelix: Mission Cleopatra,2002,107,"Adventure,Comedy,Family",6.7,63321,fr,True,58500000.0,131116046.0,2.0
tt0250494,movie,Legally Blonde,2001,96,"Comedy,Romance",6.5,287812,en,True,18000000.0,141778365.0,1.0
tt0251736,movie,House of 1000 Corpses,2003,89,Horror,6.0,100584,en,True,7000000.0,17949758.0,1.0
tt0252487,movie,The Chaos Class,1975,85,Comedy,9.1,46399,tr,True,0.0,0.0,1.0
tt0252488,movie,The Chaos Class Failed the Class,1975,95,Comedy,8.4,30902,tr,True,0.0,0.0,2.0
tt0252489,movie,The Chaos Class Is on Vacation,1977,97,Comedy,8.6,20344,tr,True,0.0,0.0,4.0
tt0252490,movie,The Chaos Class Is Waking Up,1976,94,Comedy,8.7,22488,tr,True,0.0,0.0,3.0
tt0252866,movie,American Pie 2,2001,108,Comedy,6.5,287719,en,True,30000000.0,287553595.0,2.0
tt0253754,movie,Star Trek: Nemesis,2002,116,"Action,Adventure,Sci-Fi",6.4,88134,en,True,60000000.0,67336470.0,4.0
tt0254481,movie,Koi... Mil Gaya,2003,171,"Action,Comedy,Drama",7.2,31570,hi,True,3750000.0,10000000.0,1.0
tt0255819,movie,Baby Boy,2001,130,"Crime,Drama,Romance",6.5,18654,en,True,16000000.0,29381649.0,3.0
tt0257076,movie,S.W.A.T.,2003,117,"Action,Adventure,Crime",6.1,160318,en,True,80000000.0,207700000.0,1.0
tt0257106,movie,Scary Movie 2,2001,83,"Comedy,Horror",5.4,197676,en,True,45000000.0,141220678.0,2.0
tt0257568,movie,Kangaroo Jack,2003,89,"Action,Adventure,Comedy",4.5,36026,en,True,60000000.0,88900000.0,1.0
tt0258463,movie,The Bourne Identity,2002,119,"Action,Mystery,Thriller",7.8,615824,en,True,60000000.0,214034224.0,1.0
tt0258760,movie,Lammbock,2001,93,"Comedy,Crime",7.2,12415,de,True,0.0,0.0,1.0
tt0259324,movie,Ghost Rider,2007,110,"Action,Fantasy,Thriller",5.3,270384,en,True,110000000.0,228738393.0,1.0
tt0259446,movie,My Big Fat Greek Wedding,2002,95,"Comedy,Drama,Romance",6.6,151575,en,True,5000000.0,368744044.0,1.0
tt0261392,movie,Jay and Silent Bob Strike Back,2001,104,Comedy,6.8,166776,en,True,22000000.0,33788161.0,1.0
tt0263488,movie,Jeepers Creepers,2001,90,"Horror,Mystery",6.3,157419,en,True,10000000.0,59217789.0,1.0
tt0264323,movie,2001 Maniacs,2005,87,"Comedy,Horror",5.3,14201,en,True,1500000.0,0.0,1.0
tt0265298,movie,Big Fat Liar,2002,88,"Adventure,Comedy,Family",5.6,43034,en,True,15000000.0,52970014.0,1.0
tt0265632,movie,Recess: School's Out,2001,82,"Adventure,Animation,Comedy",6.5,12586,en,True,10000000.0,44460850.0,1.0
tt0266308,movie,Battle Royale,2000,114,"Action,Drama,Thriller",7.5,207878,ja,True,4500000.0,30600000.0,1.0
tt0266543,movie,Finding Nemo,2003,100,"Adventure,Animation,Comedy",8.2,1213660,en,True,94000000.0,940335536.0,1.0
tt0266697,movie,Kill Bill: Vol. 1,2003,111,"Action,Crime,Thriller",8.2,1312949,en,True,30000000.0,180906076.0,1.0
tt0266915,movie,Rush Hour 2,2001,90,"Action,Comedy,Crime",6.7,261688,en,True,90000000.0,347325802.0,2.0
tt0267129,movie,Yamakasi,2001,90,"Action,Crime,Drama",6.2,14095,fr,True,15000000.0,1297401.0,1.0
tt0267913,movie,Scooby-Doo,2002,86,"Adventure,Comedy,Family",5.4,141938,en,True,84000000.0,275650703.0,1.0
tt0268380,movie,Ice Age,2002,81,"Adventure,Animation,Comedy",7.5,567321,en,True,59000000.0,383257136.0,1.0
tt0270053,movie,Vizontele,2001,110,"Comedy,Drama,History",8.0,41362,tr,True,0.0,0.0,1.0
tt0270846,movie,Superbabies: Baby Geniuses 2,2003,88,"Comedy,Family,Sci-Fi",1.5,32119,en,True,0.0,9109322.0,2.0
tt0271383,movie,A Dog's Will,2000,104,"Comedy,Drama,Fantasy",8.6,21735,pt,True,0.0,4903192.0,1.0
tt0274166,movie,Johnny English,2003,87,"Action,Adventure,Comedy",6.3,186024,en,True,40000000.0,160466000.0,1.0
tt0275847,movie,Lilo & Stitch,2002,85,"Adventure,Animation,Comedy",7.4,245201,en,True,80000000.0,273144151.0,1.0
tt0276919,movie,Dogville,2003,171,"Crime,Drama",8.0,167990,en,True,10000000.0,16690617.0,1.0
tt0277296,movie,The Scorpion King,2002,92,"Action,Adventure,Fantasy",5.5,152031,en,True,60000000.0,165333180.0,1.0
tt0278488,movie,How High,2001,93,"Comedy,Fantasy",6.2,65501,en,True,12000000.0,31200000.0,1.0
tt0279064,movie,Elling,2001,89,"Comedy,Drama",7.4,16715,no,True,0.0,0.0,1.0
tt0279111,movie,Gods and Generals,2003,219,"Biography,Drama,History",6.2,18181,en,True,56000000.0,12923936.0,2.0
tt0279493,movie,Undercover Brother,2002,86,"Action,Comedy",5.9,38129,en,True,25000000.0,41604473.0,1.0
tt0280030,movie,Return to Never Land,2002,72,"Adventure,Animation,Family",5.8,24023,en,True,20000000.0,109862682.0,2.0
tt0281322,movie,Undisputed,2002,94,"Action,Crime,Drama",6.1,35748,en,True,20000000.0,14946150.0,1.0
tt0283111,movie,Van Wilder,2002,92,"Comedy,Romance",6.4,120960,en,True,6000000.0,39241323.0,1.0
tt0283426,movie,The Jungle Book 2,2003,72,"Adventure,Animation,Comedy",5.4,19722,en,True,20000000.0,135700000.0,2.0
